ID Pemesanan,Status Pesanan,Kode Pesanan Affiliate,Waktu Pemesanan,Waktu Terselesaikan,Waktu Klik,Nama Toko,ID Shop,Tipe toko.,ID Barang,Nama Barange,ID Model,Tipe Produk,ID Promosi,L1 Kategori Global,L2 Kategori Global,L3 Kategori Global,Harga(Rp),Jumlah,Tipe Penawaran,Kampanye Partnerr,Nilai Pembelian(Rp),Jumlah Pengembalian Dana(Rp),Persentase Komisi Shopee pada Produk,Komisi Barang Shopee(Rp),Persentase Komisi XTRA pada Produk,Komisi XTRA Produk(Rp),Total Komisi per Produk(Rp),Komisi Shopee per Pesanan(Rp),Komisi XTRA per Pesanan(Rp),Total Komisi per Pesanan(Rp),Nama MCN Terhubung,ID Kontrak MCN,Persentase Biaya Manajemen MCN,Biaya Manajemen MCN(Rp),Persentase Pembagian Komisi Affiliate,Komisi Bersih Affiliate (Rp),Status Produk Affiliate,Catatan Produk,Tipe Pesanan,Status Pemebelian,Tag_link1,Tag_link2,Tag_link3,Tag_link4,Tag_link5,Platform
250508C63P704P,Selesai,200418883272173,2025-05-08 22:54:43,2025-05-15 00:22:01,2025-05-08 22:54:10,GROSIR HIJAB_SS / mei.ols,43899152,C2C(Non-CB),17196265946,NABILA HIJAB - Paket Usaha Bergo Hamidah Jersey Size M isi 10 Pcs Bisa Pilih warna,187079292200,Normal Product,,Fashion Muslim,Pakaian Muslim Wanita,Hijab,140000,1,Komisi XTRA,,119000,,0.00%,0,6.00%,7140,7140,0,7140,7140,,0,0.00%,0,100.00%,7140,Selesai,,Pesanan Produk dari Toko yang Dipromosikan,Ada,,,,,,Shopeelive-Shopee
250508C3YJ468J,Selesai,200416597287431,2025-05-08 22:16:37,2025-05-15 23:39:26,2025-05-08 19:00:15,Batik Ajeng Maharani,959275896,Preferred(Non-CB),29206222245,PAKET DASTER LOWO JUMBO 4PCS 100 RIBU MOTIF RANDOM BAHAN RAYON ADEM,137993168858,Normal Product,,Pakaian Wanita,Pakaian Tidur & Piyama,Daster,80900,1,Komisi XTRA,,76819,,0.00%,0,4.00%,3072.76,3072.76,0,3072.76,3072.76,,0,0.00%,0,100.00%,3072.76,Selesai,,Pesanan Produk dari Toko yang Dipromosikan,Ada,,,,,,Shopeelive-Shopee
250508C3YJ468H,Selesai,200416597287431,2025-05-08 22:16:37,2025-05-15 23:39:54,2025-05-08 19:02:49,bhanufashion,729731048,Preferred(Non-CB),17870564641,PAKET USAHA 100 RIBU DAPAT 8 KAOS DEWASA MOTIF DISTRO/KAOS PRIA/KAOS MURAH/KAOS KONVEKSI,240743550861,Normal Product,,Pakaian Pria,Atasan,Kaos,118000,1,Komisi XTRA,,112046,,0.00%,0,3.00%,3361.38,3361.38,0,3361.38,3361.38,,0,0.00%,0,100.00%,3361.38,Selesai,,Pesanan Produk dari Toko yang Dipromosikan,Ada,,,,,,Shopeelive-Shopee
250508BW13USVC,Selesai,200409133244623,2025-05-08 20:12:13,2025-05-13 10:06:55,2025-05-08 17:42:44,StudioBatik.Official,268445326,C2C(Non-CB),24083829435,(2) SB.official MEI - SPESIAL PREMIUM,290010758269,Normal Product,,Pakaian Wanita,Pakaian Tidur & Piyama,Daster,50000,1,Komisi XTRA,,40000,,0.00%,0,10.00%,4000,4000,0,4000,4000,,0,0.00%,0,100.00%,4000,Selesai,,Pesanan Produk dari Toko yang Dipromosikan,Ada,,,,,,Shopeelive-Shopee
250508BUUXMU7U,Selesai,200407886268498,2025-05-08 19:51:26,2025-05-14 18:20:44,2025-05-08 19:41:22,kholidah collection,1190826222,Preferred(Non-CB),24334515700,( 100 RB DAPAT 10 )BERGO HAMIDAH SIZE M LABEL BESI Paket Usaha hijab by kholidah collection,233079863955,Normal Product,,Fashion Muslim,Pakaian Muslim Wanita,Hijab,104000,1,Komisi Shopee,,104000,,0.00%,0,0.00%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Selesai,,Pesanan Produk dari Toko yang Dipromosikan,Ada,,,,,,Shopeelive-Shopee
250508BT5RUQBR,Selesai,200406068257869,2025-05-08 19:21:09,2025-05-14 16:32:22,2025-05-08 19:20:24,INDO SHOPE,826976775,C2C(Non-CB),18840743702,Kemeja Batik Pria Lengan Panjang Batik Pria Lengan Panjang Kemeja Batik Murah,59213789307,Normal Product,,Pakaian Pria,Pakaian Tradisional,Atasan Tradisional,34920,6,Komisi XTRA,,205329,,0.00%,0,1.00%,2053.29,2053.29,0,2053.29,2053.29,,0,0.00%,0,100.00%,2053.29,Selesai,,Pesanan Produk dari Toko yang Dipromosikan,Ada,,,,,,Shopeelive-Shopee
250508BSYV0FKN,Selesai,200405870238230,2025-05-08 19:17:57,2025-05-13 05:25:59,2025-05-08 19:17:32,Qnancloth,804273445,Preferred(Non-CB),15888886302,⭐⭐⭐⭐⭐Kemeja Putih Premium Polos Pria Dewasa Formal Lengan Panjang Warna Lengkap Ukuran Sampai Jumbo,221435449780,Normal Product,,Pakaian Pria,Atasan,Kemeja,50000,1,Komisi XTRA,,50000,,1.00%,500,7.00%,3500,4000,500,3500,4000,,0,0.00%,0,100.00%,4000,Selesai,,Pesanan Produk dari Toko yang Dipromosikan,Ada,,,,,,Shopeelive-Shopee
250508BRK2MCYV,Selesai,200404367224456,2025-05-08 18:52:46,2025-05-14 07:23:21,2025-05-08 18:45:54,Qnancloth,804273445,Preferred(Non-CB),15888886302,⭐⭐⭐⭐⭐Kemeja Putih Premium Polos Pria Dewasa Formal Lengan Panjang Warna Lengkap Ukuran Sampai Jumbo,221435449780,Normal Product,,Pakaian Pria,Atasan,Kemeja,50000,1,Komisi XTRA,,48000,,1.00%,480,7.00%,3360,3840,480,3360,3840,,0,0.00%,0,100.00%,3840,Selesai,,Pesanan Produk dari Toko yang Dipromosikan,Ada,,,,,,Shopeelive-Shopee
250508BKF979HM,Selesai,200398871202945,2025-05-08 17:21:11,2025-05-14 05:54:52,2025-05-08 17:17:14,Syahiba hijab store,35037749,Preferred(Non-CB),23014701287,Paket Hijab sport 100rb Get 17pcs size S,183638787476,Normal Product,,Fashion Muslim,Pakaian Muslim Wanita,Hijab,100000,1,Komisi XTRA,,90000,,0.00%,0,1.00%,900,900,0,900,900,,0,0.00%,0,100.00%,900,Selesai,,Pesanan Produk dari Toko yang Dipromosikan,Ada,,,,,,Shopeelive-Shopee
250508BEYB0UEE,Selesai,200394041250105,2025-05-08 16:00:41,2025-05-13 10:31:23,2025-05-08 15:55:59,INDO SHOPE,826976775,C2C(Non-CB),18840743702,Kemeja Batik Pria Lengan Panjang Batik Pria Lengan Panjang Kemeja Batik Murah,108317117112,Normal Product,,Pakaian Pria,Pakaian Tradisional,Atasan Tradisional,34920,1,Komisi XTRA,,32600,,0.00%,0,1.00%,326,326,0,562.2,562.2,,0,0.00%,0,100.00%,562.2,Selesai,,Pesanan Produk dari Toko yang Dipromosikan,Ada,,,,,,Shopeelive-Shopee
250508BEYB0UEE,Selesai,200394041250105,2025-05-08 16:00:41,2025-05-13 10:31:23,2025-05-08 15:55:59,INDO SHOPE,826976775,C2C(Non-CB),19137870334,Kemeja Batik Pria Lengan Pendek Murah Berkualitas Batik Pekalongan Harga Murah,255438615875,Normal Product,,Pakaian Pria,Pakaian Tradisional,Atasan Tradisional,25300,1,Komisi XTRA,,23620,,0.00%,0,1.00%,236.2,236.2,0,0,0,,0,0.00%,0,100.00%,0,Selesai,,Pesanan Produk dari Toko yang Dipromosikan,Ada,,,,,,Shopeelive-Shopee
250508BEAHC3JV,Selesai,200393343272474,2025-05-08 15:49:03,2025-05-13 17:57:19,2025-05-08 15:46:55,kholidah collection,1190826222,Preferred(Non-CB),24334515700,( 100 RB DAPAT 10 )BERGO HAMIDAH SIZE M LABEL BESI Paket Usaha hijab by kholidah collection,233079863955,Normal Product,,Fashion Muslim,Pakaian Muslim Wanita,Hijab,104000,1,Komisi Shopee,,93600,,0.00%,0,0.00%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Selesai,,Pesanan Produk dari Toko yang Dipromosikan,Ada,,,,,,Shopeelive-Shopee
250508BCR7G8SS,Selesai,200391655204669,2025-05-08 15:20:55,2025-05-12 18:37:04,2025-05-08 15:11:30,Artodomoro Official Shop,37780658,Shopee Mall(Non-CB),7912655051,Artodomoro Kemeja Polos Lengan Panjang Pria Katun Kerja Kantor Formal 13 Warna,12187285614,Normal Product,,Pakaian Pria,Atasan,Kemeja,45000,1,Komisi XTRA,,45000,,0.00%,0,1.00%,450,450,0,450,450,,0,0.00%,0,100.00%,450,Selesai,,Pesanan Produk dari Toko yang Dipromosikan,Ada,,,,,,Shopeelive-Shopee
250508BBB7HM90,Selesai,200390145292332,2025-05-08 14:55:44,2025-05-17 19:03:48,2025-05-08 14:43:28,Calamby.id,265701674,Preferred(Non-CB),17075525846,[PART 1] Baggy Pants (American Drill) - CALAMBY,163290118412,Normal Product,,Pakaian Wanita,Celana Panjang & Legging,Celana Panjang,103000,1,Komisi XTRA,,87550,,1.00%,875.5,6.00%,5253,6128.5,875.5,5253,6128.5,,0,0.00%,0,100.00%,6128.5,Selesai,,Pesanan Produk dari Toko yang Dipromosikan,Ada,,,,,,Shopeelive-Shopee
250508AMX55AE6,Selesai,200366084275485,2025-05-08 08:14:44,2025-05-14 08:29:27,2025-05-08 08:14:26,JOZLIE_,845949979,Preferred(Non-CB),29169605789,DRESS JEANS WANITA KOMBINASI BAHAN HALUS TIDAK MENERAWANG,223785290556,Normal Product,,Pakaian Wanita,Dress,,90450,1,Komisi XTRA,,86450,,0.00%,0,5.00%,4322.5,4322.5,0,4322.5,4322.5,,0,0.00%,0,100.00%,4322.5,Selesai,,Pesanan Produk dari Toko yang Dipromosikan,Ada,,,,,,Shopeelive-Shopee
2505079EUGFMTQ,Selesai,200325193294879,2025-05-07 20:53:13,2025-05-13 06:55:25,2025-05-07 20:51:26,JOZLIE_,845949979,Preferred(Non-CB),29169605789,DRESS JEANS WANITA KOMBINASI BAHAN HALUS TIDAK MENERAWANG,49884491004,Normal Product,,Pakaian Wanita,Dress,,90450,1,Komisi XTRA,,90450,,0.00%,0,5.00%,4522.5,4522.5,0,4522.5,4522.5,,0,0.00%,0,100.00%,4522.5,Selesai,,Pesanan Produk dari Toko yang Dipromosikan,Ada,,,,,,Shopeelive-Shopee
2505079DE41AEG,Selesai,200323670281593,2025-05-07 20:27:50,2025-05-09 17:10:18,2025-05-07 19:49:24,RQ BATIK PEKALONGAN,377832441,Preferred(Non-CB),23978214926,Gamis Twill Ori Terbaru 2025 - Gamis Twill Ori Pekalongan - Saku Kanan Tali Samping,253263839607,Normal Product,,Fashion Muslim,Pakaian Muslim Wanita,Dress,127990,1,Komisi XTRA,,102392,,0.00%,0,5.00%,5119.6,5119.6,0,5119.6,5119.6,,0,0.00%,0,100.00%,5119.6,Selesai,,Pesanan Produk dari Toko yang Dipromosikan,Ada,,,,,,Shopeelive-Shopee
25050796FPQRGG,Selesai,200316207269863,2025-05-07 18:23:27,2025-05-15 17:23:37,2025-05-07 18:22:20,SOO ID,9013611,Preferred(Non-CB),29822292791,Dress Gea LD 140cm PB 130cm Rayon Twill A,224166481072,Normal Product,,Pakaian Wanita,Dress,,100000,1,Komisi XTRA,,90000,,0.00%,0,5.00%,4500,4500,0,4500,4500,,0,0.00%,0,100.00%,4500,Selesai,,Pesanan Produk dari Toko yang Dipromosikan,Ada,,,,,,Shopeelive-Shopee
250507966HXHWA,Selesai,200315900259118,2025-05-07 18:18:20,2025-05-11 14:46:58,2025-05-07 18:16:47,konveksi gamis terbaru,34960380,Preferred(Non-CB),16491197361,ABAYA YUMNA / GAMIS JETBLACK RENDA / GAMIS JETBLACK PREMIUM / ABAYA JETBLACK RENDA / ABAYA JETBLACK PREMIUM,203493980946,Normal Product,,Fashion Muslim,Pakaian Muslim Wanita,Dress,135000,1,Komisi XTRA,,128030,,0.00%,0,5.00%,6401.5,6401.5,0,6401.5,6401.5,,0,0.00%,0,100.00%,6401.5,Selesai,,Pesanan Produk dari Toko yang Dipromosikan,Ada,,,,,,Shopeelive-Shopee
250506704KW66H,Selesai,200240673265867,2025-05-06 21:24:34,2025-05-12 20:14:55,2025-05-06 21:13:30,Sumber Grosir Solo,146054059,C2C(Non-CB),21084834286,4 Pcs Daster Fuji Dada karet Remaja mama muda  Kekinian,250567396183,Normal Product,,Pakaian Wanita,Pakaian Tidur & Piyama,Daster,135700,1,Komisi XTRA,,121183,,0.00%,0,5.00%,6059.15,6059.15,0,6059.15,6059.15,,0,0.00%,0,100.00%,6059.15,Selesai,,Pesanan Produk dari Toko yang Dipromosikan,Ada,,,,,,Shopeelive-Shopee
2505066VS30XMD,Selesai,200237065235102,2025-05-06 20:24:25,2025-05-12 07:31:18,2025-05-06 20:21:47,SOO ID,9013611,Preferred(Non-CB),29822292791,Dress Gea LD 140cm PB 130cm Rayon Twill A,168670045622,Normal Product,,Pakaian Wanita,Dress,,100000,1,Komisi XTRA,,85000,,0.00%,0,5.00%,4250,4250,0,12750,12750,,0,0.00%,0,100.00%,12750,Selesai,,Pesanan Produk dari Toko yang Dipromosikan,Ada,,,,,,Shopeelive-Shopee
2505066VS30XMD,Selesai,200237065235102,2025-05-06 20:24:25,2025-05-12 07:31:18,2025-05-06 20:21:47,SOO ID,9013611,Preferred(Non-CB),29822292791,Dress Gea LD 140cm PB 130cm Rayon Twill A,168670045625,Normal Product,,Pakaian Wanita,Dress,,100000,1,Komisi XTRA,,85000,,0.00%,0,5.00%,4250,4250,0,0,0,,0,0.00%,0,100.00%,0,Selesai,,Pesanan Produk dari Toko yang Dipromosikan,Ada,,,,,,Shopeelive-Shopee
2505066VS30XMD,Selesai,200237065235102,2025-05-06 20:24:25,2025-05-12 07:31:18,2025-05-06 20:21:47,SOO ID,9013611,Preferred(Non-CB),29822292791,Dress Gea LD 140cm PB 130cm Rayon Twill A,178703003332,Normal Product,,Pakaian Wanita,Dress,,100000,1,Komisi XTRA,,85000,,0.00%,0,5.00%,4250,4250,0,0,0,,0,0.00%,0,100.00%,0,Selesai,,Pesanan Produk dari Toko yang Dipromosikan,Ada,,,,,,Shopeelive-Shopee
2505066VH77GPK,Selesai,200236801214192,2025-05-06 20:20:02,2025-05-12 07:31:18,2025-05-06 20:19:38,SOO ID,9013611,Preferred(Non-CB),29822292791,Dress Gea LD 140cm PB 130cm Rayon Twill A,168670045623,Normal Product,,Pakaian Wanita,Dress,,100000,1,Komisi XTRA,,80000,,0.00%,0,5.00%,4000,4000,0,4000,4000,,0,0.00%,0,100.00%,4000,Selesai,,Pesanan Produk dari Toko yang Dipromosikan,Ada,,,,,,Shopeelive-Shopee
2505066TQ3K44P,Selesai,200234851241661,2025-05-06 19:47:32,2025-05-14 03:43:13,2025-05-06 19:45:25,Tyga Mommy Baby Store,156062622,Preferred(Non-CB),22822747256,Inner Dress (Daleman Gamis Hamil & Menyusui Tanpa Lengan),165739989173,Normal Product,,Fashion Muslim,Pakaian Muslim Wanita,Dress,144519,1,Komisi XTRA,,122842,,1.00%,1228.42,6.00%,7370.52,8598.94,2460.06,14760.36,17220.42,,0,0.00%,0,100.00%,17220.42,Selesai,,Pesanan Produk dari Toko yang Dipromosikan,Ada,,,,,,Shopeelive-Shopee
2505066TQ3K44P,Selesai,200234851241661,2025-05-06 19:47:32,2025-05-14 03:43:13,2025-05-06 19:45:25,Tyga Mommy Baby Store,156062622,Preferred(Non-CB),22822747256,Inner Dress (Daleman Gamis Hamil & Menyusui Tanpa Lengan),175543917661,Normal Product,,Fashion Muslim,Pakaian Muslim Wanita,Dress,144900,1,Komisi XTRA,,123164,,1.00%,1231.64,6.00%,7389.84,8621.48,0,0,0,,0,0.00%,0,100.00%,0,Selesai,,Pesanan Produk dari Toko yang Dipromosikan,Ada,,,,,,Shopeelive-Shopee
2505066TEF1PUG,Selesai,200234561264343,2025-05-06 19:42:41,2025-05-10 10:20:39,2025-05-06 19:38:10,cleopatrashop160888,32724757,Preferred(Non-CB),22252174053,3 PCS Daster Jumbo Sabrina 160(BB 50-130kg),49691316862,Normal Product,,Pakaian Wanita,Pakaian Tidur & Piyama,Daster,120000,1,Komisi XTRA,,102000,,5.00%,5100,10.00%,10200,15300,5100,10200,15300,,0,0.00%,0,100.00%,15300,Selesai,,Pesanan Produk dari Toko yang Dipromosikan,Ada,,,,,,Shopeelive-Shopee
2505066DN2CSCR,Selesai,200220824231805,2025-05-06 15:53:44,2025-05-12 18:04:06,2025-05-06 15:51:26,mikaylaku.id,14679459,Preferred(Non-CB),22743612311,TUNIK KATUN SM 8050 CEVSTRIP 120,98715150462,Normal Product,,Fashion Muslim,Pakaian Muslim Wanita,Atasan,126000,1,Komisi XTRA,,119700,,0.00%,0,5.00%,5985,5985,0,5985,5985,,0,0.00%,0,100.00%,5985,Selesai,,Pesanan Produk dari Toko yang Dipromosikan,Ada,,,,,,Shopeelive-Shopee
25050663MJKH4W,Selesai,200210070252020,2025-05-06 12:54:30,2025-05-11 15:58:02,2025-05-06 12:52:05,konveksi gamis terbaru,34960380,Preferred(Non-CB),16491197361,ABAYA YUMNA / GAMIS JETBLACK RENDA / GAMIS JETBLACK PREMIUM / ABAYA JETBLACK RENDA / ABAYA JETBLACK PREMIUM,203493980945,Normal Product,,Fashion Muslim,Pakaian Muslim Wanita,Dress,135000,1,Komisi XTRA,,128250,,0.00%,0,5.00%,6412.5,6412.5,0,6412.5,6412.5,,0,0.00%,0,100.00%,6412.5,Selesai,,Pesanan Produk dari Toko yang Dipromosikan,Ada,,,,,,Shopeelive-Shopee
2505065YTEF404,Dibatalkan,200205972270833,2025-05-06 11:46:13,--,2025-05-06 11:45:52,ANALOGI BDG (OFFICIAL),215072768,C2C(Non-CB),16198214963,ANALOGI - One Set + Rok Muslimah Crinkle Airflow Hijab Outer Polos Gamis Tunik Busui Atasan Setelan,221979032521,Normal Product,,Fashion Muslim,Pakaian Muslim Wanita,Dress,129500,0,Komisi XTRA,,0,116550,0.00%,0,15.00%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Dibatalkan,Penjual membatalkan pesanan.,Pesanan Produk dari Toko yang Dipromosikan,Ada,,,,,,Shopeelive-Shopee
2505064R1G5M8E,Selesai,200163259278592,2025-05-05 23:54:19,2025-05-08 13:50:26,2025-05-05 16:07:43,Tyga Mommy Baby Store,156062622,Preferred(Non-CB),22822747256,Inner Dress (Daleman Gamis Hamil & Menyusui Tanpa Lengan),175543917661,Normal Product,,Fashion Muslim,Pakaian Muslim Wanita,Dress,144900,1,Komisi XTRA,,114665,,1.00%,1146.65,6.00%,6879.9,8026.55,1146.65,6879.9,8026.55,,0,0.00%,0,100.00%,8026.55,Selesai,,Pesanan Produk dari Toko yang Dipromosikan,Ada,,,,,,Shopeelive-Shopee
2505064NBQEN3R,Selesai,200160381226050,2025-05-05 23:06:21,2025-05-16 14:21:14,2025-05-05 17:16:43,JOZLIE_,845949979,Preferred(Non-CB),29169605789,DRESS JEANS WANITA KOMBINASI BAHAN HALUS TIDAK MENERAWANG,223785290556,Normal Product,,Pakaian Wanita,Dress,,90450,1,Komisi XTRA,,79596,,0.00%,0,5.00%,3979.8,3979.8,0,3979.8,3979.8,,0,0.00%,0,100.00%,3979.8,Selesai,,Pesanan Produk dari Toko yang Dipromosikan,Ada,,,,,,Shopeelive-Shopee
2505054HXWKEEE,Selesai,200156730248292,2025-05-05 22:05:30,2025-05-07 23:15:11,2025-05-05 22:03:47,ZAHIDABATIK99,203130437,Preferred(Non-CB),29208021793,ZA PAKET DASTER BIGZISE 3PCS DASTER BIGZISE RESLETING DEPAN BISA PILIH WARNA,246388211081,Normal Product,,Pakaian Wanita,Pakaian Tidur & Piyama,Daster,102500,1,Komisi XTRA,,87125,,1.00%,871.25,6.00%,5227.5,6098.75,871.25,5227.5,6098.75,,0,0.00%,0,100.00%,6098.75,Selesai,,Pesanan Produk dari Toko yang Dipromosikan,Ada,,,,,,Shopeelive-Shopee
2505054B5441B0,Selesai,200149422212722,2025-05-05 20:03:43,2025-05-13 16:53:04,2025-05-05 20:02:29,konveksi gamis terbaru,34960380,Preferred(Non-CB),16491197361,ABAYA YUMNA / GAMIS JETBLACK RENDA / GAMIS JETBLACK PREMIUM / ABAYA JETBLACK RENDA / ABAYA JETBLACK PREMIUM,203493980947,Normal Product,,Fashion Muslim,Pakaian Muslim Wanita,Dress,135000,1,Komisi XTRA,,118800,,0.00%,0,5.00%,5940,5940,0,5940,5940,,0,0.00%,0,100.00%,5940,Selesai,,Pesanan Produk dari Toko yang Dipromosikan,Ada,,,,,,Shopeelive-Shopee
2505054B33AEKK,Selesai,200149354267720,2025-05-05 20:02:35,2025-05-09 22:27:36,2025-05-05 19:49:29,UNION11 Fashion Store,4529852,Preferred(Non-CB),23906474332,UNION11 - DRESS JUMBO WANITA LD 126 / DRESS BRUKAT WANITA  / DRESS PESTA WANITA BIGSIZE / DRESS JUMBO WANITA / DRESS JUMBO XXXL ,137302447263,Normal Product,,Pakaian Wanita,Dress,,107500,1,Komisi XTRA,,94440,,1.00%,944.4,6.00%,5666.4,6610.8,944.4,5666.4,6610.8,,0,0.00%,0,100.00%,6610.8,Selesai,,Pesanan Produk dari Toko yang Dipromosikan,Ada,,,,,,Shopeelive-Shopee
2505054B1JMD2N,Selesai,200149303216498,2025-05-05 20:01:43,2025-05-11 08:35:31,2025-05-05 19:57:24,Tyga Mommy Baby Store,156062622,Preferred(Non-CB),22822747256,Inner Dress (Daleman Gamis Hamil & Menyusui Tanpa Lengan),165739989173,Normal Product,,Fashion Muslim,Pakaian Muslim Wanita,Dress,144519,1,Komisi XTRA,,114342,,1.00%,1143.42,6.00%,6860.52,8003.94,1143.42,6860.52,8003.94,,0,0.00%,0,100.00%,8003.94,Selesai,,Pesanan Produk dari Toko yang Dipromosikan,Ada,,,,,,Shopeelive-Shopee
2505054A333B0J,Selesai,200148280298288,2025-05-05 19:44:41,2025-05-11 05:10:08,2025-05-05 19:42:12,SOO ID,9013611,Preferred(Non-CB),29822292791,Dress Gea LD 140cm PB 130cm Rayon Twill A,168670045626,Normal Product,,Pakaian Wanita,Dress,,100000,1,Komisi XTRA,,85000,,0.00%,0,5.00%,4250,4250,0,4250,4250,,0,0.00%,0,100.00%,4250,Selesai,,Pesanan Produk dari Toko yang Dipromosikan,Ada,,,,,,Shopeelive-Shopee
25050543A2CEJS,Selesai,200140998222628,2025-05-05 17:43:18,2025-05-13 06:09:28,2025-05-05 17:42:06,Tyga Mommy Baby Store,156062622,Preferred(Non-CB),22822747256,Inner Dress (Daleman Gamis Hamil & Menyusui Tanpa Lengan),165739989173,Normal Product,,Fashion Muslim,Pakaian Muslim Wanita,Dress,144519,1,Komisi XTRA,,114341,,1.00%,1143.41,6.00%,6860.46,8003.87,1143.41,6860.46,8003.87,,0,0.00%,0,100.00%,8003.87,Selesai,,Pesanan Produk dari Toko yang Dipromosikan,Ada,,,,,,Shopeelive-Shopee
2505053UBMWYR4,Dibatalkan,200132461295131,2025-05-05 15:21:02,--,,aleesya.clo,118557930,Preferred(Non-CB),26377162654,GAMIS KATUN SALUR SAFIRA || DRESS WANITA KEKINIAN,242706599006,Normal Product,,Fashion Muslim,Pakaian Muslim Wanita,Dress,149900,0,Komisi XTRA,,0,149900,1.00%,0,6.00%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Dibatalkan,Pesanan tidak memenuhi S&K.,Pesanan Produk dari Toko yang Dipromosikan,Ada,,,,,,Shopeelive-Shopee
2505053SFRYNHN,Selesai,200130452283352,2025-05-05 14:47:32,2025-05-12 10:46:24,2025-05-05 14:46:44,SOO ID,9013611,Preferred(Non-CB),29822292791,Dress Gea LD 140cm PB 130cm Rayon Twill A,168670045625,Normal Product,,Pakaian Wanita,Dress,,100000,1,Komisi XTRA,,85000,,0.00%,0,5.00%,4250,4250,0,4250,4250,,0,0.00%,0,100.00%,4250,Selesai,,Pesanan Produk dari Toko yang Dipromosikan,Ada,,,,,,Shopeelive-Shopee
2505053GB9JWW5,Selesai,200120638247203,2025-05-05 12:03:59,2025-05-19 14:41:50,2025-05-04 20:01:29,konveksi gamis terbaru,34960380,Preferred(Non-CB),16491197361,ABAYA YUMNA / GAMIS JETBLACK RENDA / GAMIS JETBLACK PREMIUM / ABAYA JETBLACK RENDA / ABAYA JETBLACK PREMIUM,203493980945,Normal Product,,Fashion Muslim,Pakaian Muslim Wanita,Dress,135000,1,Komisi XTRA,,118800,,0.00%,0,5.00%,5940,5940,0,5940,5940,,0,0.00%,0,100.00%,5940,Selesai,,Pesanan Produk dari Toko yang Dipromosikan,Ada,,,,,,Shopeelive-Shopee
2505053DVWDD19,Selesai,200118008235837,2025-05-05 11:20:08,2025-05-07 19:48:45,2025-05-05 11:18:58,Tyga Mommy Baby Store,156062622,Preferred(Non-CB),22822747256,Inner Dress (Daleman Gamis Hamil & Menyusui Tanpa Lengan),175543917661,Normal Product,,Fashion Muslim,Pakaian Muslim Wanita,Dress,144900,1,Komisi XTRA,,114664,,1.00%,1146.64,6.00%,6879.84,8026.48,1146.64,6879.84,8026.48,,0,0.00%,0,100.00%,8026.48,Selesai,,Pesanan Produk dari Toko yang Dipromosikan,Ada,,,,,,Shopeelive-Shopee
2505053D43Y3JW,Selesai,200117176244449,2025-05-05 11:06:16,2025-05-10 07:06:07,2025-05-05 11:03:02,P.PFASHION,476823850,C2C(Non-CB),15726630360,BISA COD GAMIS MALAYSIA SIZE M L XL XXL  GAMIS MELAYU REMAJA |GAMIS TERBARU GAMIS CERUTY POLOS BABYDOLL PREMIUM,133273014765,Normal Product,,Fashion Muslim,Pakaian Muslim Wanita,Dress,84999,3,Komisi XTRA,,215555,,0.00%,0,7.00%,15088.85,15088.85,0,26923.4,26923.4,,0,0.00%,0,100.00%,26923.4,Selesai,,Pesanan Produk dari Toko yang Dipromosikan,Ada,,,,,,Shopeelive-Shopee
2505053D43Y3JW,Selesai,200117176244449,2025-05-05 11:06:16,2025-05-10 07:06:07,2025-05-05 11:03:02,P.PFASHION,476823850,C2C(Non-CB),15726630360,BISA COD GAMIS MALAYSIA SIZE M L XL XXL  GAMIS MELAYU REMAJA |GAMIS TERBARU GAMIS CERUTY POLOS BABYDOLL PREMIUM,133290850827,Normal Product,,Fashion Muslim,Pakaian Muslim Wanita,Dress,94999,1,Komisi XTRA,,80307,,0.00%,0,7.00%,5621.49,5621.49,0,0,0,,0,0.00%,0,100.00%,0,Selesai,,Pesanan Produk dari Toko yang Dipromosikan,Ada,,,,,,Shopeelive-Shopee
2505053D43Y3JW,Selesai,200117176244449,2025-05-05 11:06:16,2025-05-10 07:06:07,2025-05-05 11:03:02,P.PFASHION,476823850,C2C(Non-CB),15726630360,BISA COD GAMIS MALAYSIA SIZE M L XL XXL  GAMIS MELAYU REMAJA |GAMIS TERBARU GAMIS CERUTY POLOS BABYDOLL PREMIUM,133290850832,Normal Product,,Fashion Muslim,Pakaian Muslim Wanita,Dress,104999,1,Komisi XTRA,,88758,,0.00%,0,7.00%,6213.06,6213.06,0,0,0,,0,0.00%,0,100.00%,0,Selesai,,Pesanan Produk dari Toko yang Dipromosikan,Ada,,,,,,Shopeelive-Shopee
2505052DXCUG8B,Dibatalkan,200083698236686,2025-05-05 01:48:18,--,2025-05-05 01:36:31,RYUUSHOP OFFICIAL STORE,44599029,Preferred(Non-CB),28175358365,ALEAA GAMIS PLISKET DRESS wanita KOMBINASI KNIT,29880283892,Normal Product,,Pakaian Wanita,Dress,,115000,0,Komisi XTRA,,0,103500,1.00%,0,6.00%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Dibatalkan,Pengiriman gagal.,Pesanan Produk dari Toko yang Dipromosikan,Ada,,,,,,Shopeelive-Shopee
